Date,0,3,5,10,11,12,14,16,17,18,22,23,24,26,33,38,39,45,46,48,49,51,54,78,79,81,209,267,301,341,343,344,351,352,356,357,358,372,375,460,461,708,711,712,800,801,805,807,810,1001,1006,1015,1017,1018,1020,1021,1022,1024,1026,1027,1029,1031,1032,1033,1060,1063,1064,1069,1070,1108,1112,1113,1114,1116,1124,1141,1143,1165,1166,1170,1172,1177,1195,1202,1204,1205,1207,1208,1215,1217,1218,1225,1251,1252,1253,1254,1281,1282,1283,1284,1285,1300,1351,1353,1354,1401,1426,1451,1452,2006,2007,2034,2043,2046,2047,2048,2052,2054,2055,2058,2062,2064,2065,2067,2073,2074,2076,2089,2090,2094,2095,2102,2104,2110,2111,2117,2119,2129,2130,2131,2132,2149,2376,2451,2452,2552,2575,2601,2629,2676,2677,2679,2701,2702,2704,2752,2992,2996,2997,3002,3006,3009,3025,3029,3031,3036,3040,3042,3043,3047,3050,3051,3054,3057,3058,3068,3077,3078,3085,3086,3089,3094,3095,3097,3102,3103,3112,3113,3116,3117,3143,3144,3152,3159,3161,3163,3200,3201,3296,3297,3298,3299,3400,3401,3402,3404,3406,3410,3411,3413,3414,3417,3421,3422,3425,3426,3428,3429,3430,3431,3434,3467,3469,3470,3500,3504,3505,3852,4003,4005,4006,4009,4010,4017,4018,4019,4020,4022,4023,4024,4026,4028,4034,4038,4039,4040,4041,4046,4054,4056,4057,4059,4060,4061,4065,4071,4098,4203,4980,4984,4987,4989,4990,4991,4992,4994,4995,4996,4997,4998,4999,5000,5001,5003,5009,5013,5019,5020,5021,5022,5050,5051,5052,5053,5054,5058,5064,5065,5067,5069,5071,5073,5099,5100,5101,5102,5105,5106,5107,5108,5109,5110,5111,5115,5128,5129,5133,5142,5143,5145,5146,5147,5199,5298,5299,5304,5305,5306,5307,5310,5311,5312,6001,6002,6003,6004,6005,6006,6007,6008,7001,7006,7007,7008,7009,7010,7011,7014,7015,7017,7018,7031,7032,7036,7039,7061,7062,7069,7070,7076,7077,7081,7082,7084,7087,7088,7091,7092,7096,7098,7099,7100,7107,7108,7113,7114,7116,7123,7131,7136,7137,7138,7146,7148,7161,7162,7164,7170,7172,7174,7176,7177,7179,7182,7184,7185,7187,7196,7197,7199,7200,7201,7205,7206,7207,7208,7209,7210,7211,7212,7216,7217,7218,7297,7299,7300,7303,7307,7350,7351,7502,7700,7701,7704,7707,7711,7712,7713,7714,7787,7799,7800,8000,8001,8002,8010,8011,8012,8015,8016,8018,8019,8020,8032,8033,8038,8039,8042,8048,8049,8053,8054,8055,8056,8057,8058,8059,8060,8062,8063,8064,8069,8077,8078,8079,8088,8089,8090,8094,8099,8103,8104,8105,8106,8107,8108,8109,8110,8112,8113,8123,8124,8125,8126,8127,8128,8135,8136,8137,8138,8139,8140,8150,8151,8153,8154,8155,8162,8164,8165,8173,8202,8206,8207,8214,8215,8216,8217,8218,8219,8220,8251,8252,8253,8315,8319,8321,8344,8354,8355,8356,8357,8405,8476,8477,8576,8577,8578,8579,8580,8602,8609,8610,8612,8613,8624,8626,8632,8633,8801,8802,8926,8950,8992,8993,8995,8996,8999,9000,9005,9015,9019,9020,9023,9026,9028,9031,9032,9033,9035,9038,9043,9045,9046,9050,9051,9064,9065,9066,9071,9075,9076,9083,9084,9088,9089,9090,9091,9092,9095,9099,9102,9104,9108,9109,9110,9111,9119,9123,9124,9125,9126,9141,9142,9143,9144,9145,9146,9162,9163,9170,9172,9173,9179,9180,9203,9211,9232,9234,9237,9241,9247,9249,9251,9252,9253,9254,9255,9259,9260,9261,9262,9263,9266,9267,9269,9270,9275,9281,9284,9285,9286,9287,9291,9292,9293,9295,9297,9298,9299,9305,9306,9312,9319,9320,9321,9322,9323,9324,9325,9326,9330,9332,9337,9340,9342,9343,9344,9351,9355,9370,9371,9372,9375,9379,9397,9398,9399,9400,9420,9421,9423,9427,9428,9429,9434,9436,9438,9439,9442,9444,9447,9450,9451,9452,9455,9456,9457,9458,9460,9469,9471,9479,9480,9481,9485,9489,9498,9499,9501,9502,9509,9519,9520,9521,9526,9528,9538,9553,9563,9566,9567,9584,9591,9594,9595,9596,9597,9599,9604,9611,9612,9614,9616,9617,9619,9622,9627,9630,9637,9641,9644,9645,9646,9647,9648,9654,9657,9658,9660,9661,9662,9664,9666,9667,9668,9669,9670,9675,9676,9682,9685,9686,9688,9689,9690,9692,9697,9719,9721,9731,9732,9733,9734,9742,9743,9744,9745,9746,9747,9748,9749,9750,9751,9752,9754,9756,9758,9759,9761,9765,9766,9772,9774,9788,9792,9793,9794,9795,9796,9798,9799,9801,9805,9806,9807,9808,9809,9810,9811,9812,9813,9814,9815,9816,9817,9818,9820,9823,9824,9828,9831,9843,9844,9850,9851,9852,9853,9871,9872,9876,9878,9888,9889,9890,9894,9899,9951,9952,9953,9954,9955,9956,9957,9962,9963,9964,9965,9966,9972,9973,9974,9975,9976,9977,9978,9979,9980,9981,9999,13000,13002,13006,13007,13008,13009,13013,13037,13038,13039,13043,13046,13051,13069,13077,13079,13083,13094,13106,13109,13115,13119,13120,13122,13123,13136,13141,13165,13166,13167,13168,13170,13171,13180,13181,13189,13190,13203,13204,13205,13206,13211,13218,14004,14005,14008,14009,14015,14019,14020,14021,14022,14023,14026,14028,14030,14032,14036,14059,14060,14086,14087,14088,14093,14101,14102,14108,14109,14110,14119,14145,14147,14155,14988,14996,15006,15038,15048,15049,15050,15055,15056,15060,15062,15064,15091,15093,15103,15104,15105,15275,15285,15286,15287,15288,16008,16083,16084,16087,16088,16090,16091,16095,17013,17014,17015,17016,17025,17030,17033,17037,17038,17050,17053,17104,17113,17127,17160,17164,17165,17166,17167,17168,17169,17205,17206,17207,17208,17209,17210,17211,17212,17222,17224,17268,17289,17290,17291,17292,17293,17294,17505,18022,18028,18029,18033,18034,18057,18063,18141,18152,18158,18172,18199,18200,18205,18207,18212,18214,18216,18228,18239,18240,18241,18266,18267,18275,18277,18278,18298,18300,18304,18306,18308,18322,18335,18357,18360,18362,18364,18365,18390,18397,18399,18476,18494,18509,18510,18553,18565,18570,18574,18575,18576,18586,18587,19204,19205,19206,19207,20002,20003,20004,20909,20910,20911,20912,20915,20916,20917,20937,20938,20939,20942,20943,20952,20958,20959,20960,20963,20964,20969,20970,20975,20981,20982,20992,20994,21004,21043,21057,21058,21064,21072,21076,21077,21090,21104,21117,21122,21125,21135,21139,21140,21142,21154,21159,21164,21166,21186,21189,21190,21191,21193,21201,21202,21204,21205,21208,21209,21212,21224,21232,21242,21243,21248,21258,21263,21264,21277,21279,21292,21314,21317,21323,21348,21354,21366,21383,21404,21407,21419,21427,21453,21454,21455,21459,21461,21491,21495,21500,21543,21553,21555,21557,21558,21575,21577,21602,21607,21609,21616,21618,21624,21699,21712,21714,21715,21718,21797,21798,21800,22104,24005,24006,24008,24184,24195,25008,25009,25061,26216,26303,26352,27006,27008,27012,27014,27016,27017,27027,27052,27065,27076,27081,27087,27088,27094,27099,27101,27107,27108,27109,27128,27130,27131,27137,27143,27157,27158,27162,27168,27169,27180,27181,27188,27197,27198,27199,27204,27209,27210,27217,27218,27295,27298,27299,27301,27310,27316,27319,27320,27321,27330,27335,27340,27343,27346,27347,27348,27350,27353,27355,27360,27423,27456,27479,27491,27492,27502,27503,27528,28010,28015,28044,28067,28068,29029,29033,29037,34035,34217,34297,34302,34319,34325,34327,34357,34360,34369,34374,34392,34393,34394,34395,34434,34467,34468,34479,34482,34483,34485,34487,34490,34491,34496,36815,36816,36817,36819,36826,36831,36842,36843,36844,36845,36846,36847,36848,36849,36850,36867,36868,36869,36870,36877,36878,36880,36882,36883,36884,36886,36888,36889,36893,36904,36907,36908,36910,36912,36913,36914,36915,36916,36917,36922,36924,36925,36951,36952,36953,36956,36957,36958,36959,36960,36961,36962,36963,36966,36967,36968,36973,36974,36975,37004,37005,37025,37026,37030,37031,37032,37033,37034,37035,37065,37075,37076,37140,37141,37146,37152,37153,37154,37155,37156,37157,37158,37159,37164,37177,37180,37185,37187,37188,37190,37197,37198,37201,37206,37207,37208,37217,37223,37235,37236,37237,37242,37251,37252,37253,37254,37255,37256,37257,37258,37265,37267,37271,37272,37273,37276,37293,37294,37295,37302,37303,37304,37308,37309,37310,37324,37325,37329,37340,37341,37342,37358,37359,37411,37412,37413,37414,37419,37422,37424,37425,37430,37431,37440,37441,37448,37458,37459,37460,37479,37480,37483,37484,37485,37495,37506,37507,37508,37510,37511,37513,37514,37515,37517,37520,37521,37526,37527,37528,37529,37570,37579,37582,37596,37604,37605,37608,37610,37611,37612,37616,37645,37647,37648,37649,37650,37651,37652,37674,37675,37700,37701,37726,37760,37761,37762,37763,37771,40011,40017,40068,40069,40078,40255,40263,40264,41051,41054,41056,41057,41069,41070,41074,41082,41084,41087,41129,41130,41131,41132,41133,41134,41135,41272,41273,41379,41380,41383,41397,41398,41399,41415,41438,41458,41459,41460,41461,41463,41469,41470,41478,41481,41493,41526,41527,41546,41548,41557,41594,41596,41624,41628,41629,41630,41631,41632,41633,41634,41635,41653,41714,41715,41716,41717,41986,41988,42007,42016,42017,42018,42029,42035,42036,42091,43094,43095,43097,43098,43099,43100,43101,43102,43103,43104,43105,43106,43107,43108,43120,43132,43151,43175,43178,43179,43180,43181,43182,45111,45113,45238,45239,45240,45243,45254,45255,45258,45292,45293,45305,45307,45364,45365,45393,45404,45405,45408,45409,45412,45418,45420,45421,45427,45437,45447,45546,45576,45808,45821,45822,45823,45837,45838,45846,45847,48040,48041,48042,48044,48045,48046,48047,48053,48054,48055,48057,48059,48167,48189,48190,48193,48196,48197,48198,48200,48201,48203,48204,48214,48215,48216,48230,48231,48232,48251,48266,48315,48316,48317,48407,48410,48455,48462,48463,48464,48466,48467,48468,48469,48470,48481,48482,48486,48487,48547,48548,48552,48557,48558,48611,48612,48699,48716,48717,48720,48721,48722,48723,48724,48725,48780,48786,48790,48796,48887,48890,48891,50108,50109,50110,50111,50112,50113,50114,50115,50116,50117,50118,50119,50120,50121,50122,50125,50132,50133,50135,50136,50138,50139,50140,50141,50142,50143,50144,50145,50146,50147,50148,50181,50516,50517,50518,50548,50552,50569,61218,61219,61247,61248,61249,61259,61268,61293,61294,61492,61493,61494,61495,61496,61498,61499,61500,61501,61502,61513,61514,61516,61517,61524,61540,61542,61743,61747,61749,61814,61815,61816,61820,61821,61822,61900,61901,61902,61903,61904,61905,61906,61907,61908,61909,63001,63002,63003,63004,63154,63157,63161,63163,63164,63166,63169,63173,64476,64477,67116,67379,67529,84897,84898,84901,84902,84903,84904,84931,84934,84942,84943,84944,84945,84946,84953,84961,84962,84963,84965,84966,84967,84970,84971,84972,84973,84980,84981,84991,84993,85002,85003,85004,85005,85008,85009,85010,85011,85018,85031,85032,85034,85035,85036,85037,85038,85039,85040,85041,85042,85045,85059,85060,85064,85081,85082,85083,85095,85096,85098,85099,85101,85105,85106,85107,85108,85109,85111,85113,85123,85124,85135,85136,85138,85139,85140,85147,85148,85150,85153,85154,85155,85156,85157,85158,85159,85175,85190,85199,85200,85205,85208,85216,85225,85248,85265,85274,85275,85279,85302,85306,85308,85312,85313,85314,85315,85332,85333,85334,85341,85357,85358,85359,85360,85361,85362,85369,85374,85375,85377,85379,85380,85388,85419,85430,85431,85432,85433,85434,85436,85478,85479,85480,85481,85483,85484,85485,85486,85487,85492,85502,85535,85536,85540,85542,85543,85560,85561,85562,85563,85564,85565,85566,85567,85568,85569,85571,85581,85591,85593,85598,85605,85609,85611,85612,85613,85614,85615,85616,85617,85618,85622,85626,85630,85631,85632,85633,85634,85635,85637,85644,85648,85651,85652,85654,85656,85657,85659,85673,85674,85683,85684,85685,85691,85692,85693,85707,85708,85709,85715,85716,85717,85745,85746,85747,85748,85749,85750,85755,85758,85760,85768,85769,85792,85799,85800,85810,85825,85916,85920,85921,85953,85956,85957,85961,85962,85963,85965,85968,85969,85971,85973,85974,85976,85977,85994,85995,85996,85997,85998,86001,86003,86004,86005,86011,86012,86013,86014,86015,86016,86018,86019,86021,86022,86023,86024,86025,86026,86029,86030,86031,86033,86034,86035,86036,86038,86039,86042,86045,86046,86047,86051,86052,86054,86059,86060,86061,86066,86068,86070,86073,86078,86079,86093,86094,86095,86123,86124,86125,86126,86137,86140,86141,86142,86145,86146,86152,86154,86164,86203,86211,86219,86222,86230,86231,86238,86270,86271,86272,86280,86285,86288,86289,86290,86300,86303,86304,86305,86307,86310,86313,86315,86317,86318,86319,86320,86323,86324,86325,86332,86333,86334,86337,86346,86347,86348,86349,86350,86353,86356,86373,86375,86385,86390,86396,86399,86418,86435,86436,86438,86452,86458,86460,86461,86462,86463,86464,86472,86473,86474,86484,86487,86492,86493,86494,86495,86496,86497,86511,86515,86516,86517,86518,86519,86521,86522,86523,86524,86527,86528,86548,86549,86550,86561,86573,86575,86576,86577,86578,86579,86580,86581,86582,86583,86584,86585,86586,86587,86598,86599,86600,86601,86602,86603,86604,86629,86630,86631,86639,86640,86662,86670,86671,86672,86673,86674,86703,86709,86710,86714,86715,86716,86729,86760,86763,86781,86782,86799,86800,86802,86850,86851,86971,86972,86973,86974,86990,86991,87001,87004,87011,87014,87016,87017,87019,87020,87034,87036,87037,87041,87042,87043,87044,87045,87046,87047,87050,87051,87061,87062,87063,87064,87068,87099,87100,87102,87104,87107,87113,87114,87115,87118,87119,87139,87141,87143,87160,87195,87199,87203,87215,87216,87217,87218,87219,87220,87221,87222,87223,87242,87261,87262,87263,87268,87277,87278,87280,87301,87302,87303,87304,87305,87307,87317,87318,87319,87323,87328,87384,87392,87395,87396,87397,87399,87400,87401,87409,87414,87430,87444,87448,87463,87464,87471,87510,87516,87522,87523,87524,87525,87540,87587,87588,87600,87601,87602,87607,87615,87620,87621,87622,87630,87631,87632,87633,87634,87701,87714,87715,87716,87717,87730,87733,87735,87736,87737,87978,87979,87983,87984,87998,87999,88001,88002,88003,88013,88014,88015,88019,88020,88024,88043,88052,88053,88054,88055,88071,88073,88074,88081,88082,88125,88134,88142,88145,88146,88149,88155,88167,88171,88172,88173,88182,88183,88202,88203,88204,88205,88207,88220,88222,88235,88236,88237,88251,88252,88253,88256,89093,89094,90004,90009,90012,90015,90016,90026,90032,90035,90048,90051,90063,90065,90072,90077,90082,90096,90098,90101,90105,90110,90112,90230,90240,90241,91120,91151,91152,91154,91159,91170,91172,91180,91185,91201,91207,91208,91212,91213,91215,91218,91220,91221,91222,91223,91233,91234,91235,91236,91245,91246,91248,91250,91253,91254,91310,91312,91313,91314,91316,91317,91318,91350,91351,91352,91353,91358,91398,91399,91400,91401,91402,91501,91502,91503,91526,91527,91528,91531,91532,91551,91552,91576,91577,91601,91652,91653,91654,91655,91656,91657,91658,91659,91662,91665,91666,91671,91672,91673,91674,91708,91709,91715,91716,91717,91802,888888
